Weight,Height,Age,Gender,Goal,Activity_Level,Water_Intake(L),Protein_Intake(g),Diet_Plan,Food_Items
64.44948902324222,189.4307482336203,39,Male,Maintenance,Sedentary,2.7,103.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
50.76970800609363,175.86345282208046,21,Male,Fat Loss,Active,3.6,60.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
59.58199410481651,172.00994989777453,57,Male,Maintenance,Sedentary,2.5,95.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
113.00130492936736,157.3726263353142,20,Male,Fat Loss,Moderate,5.9,135.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
111.17230542937607,166.40963768046558,46,Male,Fat Loss,Moderate,5.8,133.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
91.81891715192158,171.70096830869377,58,Female,Maintenance,Active,6.4,146.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
92.03618023035574,154.43002148398085,46,Male,Fat Loss,Sedentary,3.9,110.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
96.55256721823788,161.03059763556055,51,Male,Muscle Gain,Active,6.8,193.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
62.27598950364147,179.91126470318693,51,Male,Muscle Gain,Active,4.4,124.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
114.00883621474719,186.7831557119595,45,Female,Maintenance,Sedentary,4.8,182.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
79.31393674244512,199.91737556964748,30,Female,Muscle Gain,Active,5.6,158.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
76.81969697746482,196.6556665671779,32,Male,Fat Loss,Moderate,4.0,92.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
86.32423936979862,182.12825997675958,40,Female,Muscle Gain,Active,6.0,172.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
53.28761767425385,171.0624026647036,43,Male,Maintenance,Sedentary,2.2,85.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
61.639835812925554,181.80886823541164,21,Male,Maintenance,Sedentary,2.6,98.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
101.66235314984593,189.28258090401158,43,Female,Fat Loss,Moderate,5.3,122.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
55.79590675475885,155.91680954616936,57,Female,Maintenance,Sedentary,2.3,89.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
92.22064766264717,170.4952444848144,26,Male,Muscle Gain,Sedentary,3.9,184.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
67.17443767769247,191.99011428178085,22,Male,Maintenance,Moderate,3.5,107.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
77.25069298293836,169.1916475966522,49,Female,Fat Loss,Active,5.4,92.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
70.208561573949,178.59361356135932,37,Male,Maintenance,Moderate,3.7,112.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
74.89709015254644,179.38846804310992,28,Female,Muscle Gain,Active,5.2,149.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
100.33321336289718,159.22381265668196,32,Male,Fat Loss,Moderate,5.3,120.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
70.79852009362224,168.1117720826144,49,Female,Muscle Gain,Active,5.0,141.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
89.6483248207828,166.7255644370966,45,Male,Fat Loss,Moderate,4.7,107.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
83.32352815393698,151.30983542660323,39,Male,Maintenance,Active,5.8,133.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
96.45698157538537,151.20958819456777,58,Female,Fat Loss,Moderate,5.1,115.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
115.57808175273306,191.58485218378868,34,Male,Fat Loss,Active,8.1,138.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
101.28004680471753,163.6535404986406,43,Male,Maintenance,Moderate,5.3,162.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
65.04582650135298,175.90393831194078,24,Female,Muscle Gain,Sedentary,2.7,130.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
52.18281945428993,164.93627867943866,59,Male,Maintenance,Active,3.7,83.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
68.35848310098775,197.03396225576702,43,Male,Fat Loss,Moderate,3.6,82.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
91.65545514901784,162.9648379432887,42,Male,Maintenance,Active,6.4,146.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
53.599806943897526,171.48284063694675,27,Female,Fat Loss,Active,3.8,64.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
84.74563730408654,193.63651252423008,36,Female,Maintenance,Moderate,4.4,135.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
91.77899942418225,192.09667833959043,28,Female,Maintenance,Active,6.4,146.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
73.39707235718726,159.30507089231386,30,Male,Muscle Gain,Moderate,3.9,146.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
103.96385426220753,190.1321654897855,25,Male,Fat Loss,Sedentary,4.4,124.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
57.461877719364026,172.90934433689463,57,Male,Muscle Gain,Active,4.0,114.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
55.25964472150661,174.14844360426775,21,Male,Fat Loss,Sedentary,2.3,66.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
100.97321293425223,156.6739986207972,48,Female,Maintenance,Active,7.1,161.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
84.68439213443389,154.03007568785623,45,Male,Fat Loss,Active,5.9,101.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
98.18816774994153,186.39696534868827,28,Male,Muscle Gain,Active,6.9,196.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
80.43791370226224,174.823057617765,18,Male,Muscle Gain,Moderate,4.2,160.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
67.24814232673748,171.842535130759,55,Female,Muscle Gain,Sedentary,2.8,134.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
107.33716223719398,186.47541143261984,41,Male,Fat Loss,Active,7.5,128.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
105.95911152782855,188.2756449495555,48,Male,Muscle Gain,Moderate,5.6,211.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
98.62875295980987,157.94540838346768,58,Male,Muscle Gain,Active,6.9,197.3,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
69.0501596060974,180.51125747388207,43,Male,Muscle Gain,Moderate,3.6,138.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
91.3161466808361,156.76770411388426,22,Male,Maintenance,Active,6.4,146.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
75.26817278580188,187.5687543014523,37,Female,Maintenance,Sedentary,3.2,120.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
56.41074513286439,182.84775781335696,58,Male,Fat Loss,Sedentary,2.4,67.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
114.211950282357,197.8307310541729,28,Male,Fat Loss,Active,8.0,137.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
59.5773041643273,153.44790081782105,50,Male,Muscle Gain,Moderate,3.1,119.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
116.51661476745618,152.8527360575627,55,Male,Maintenance,Active,8.2,186.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
81.22040410705691,164.10935373466,44,Male,Muscle Gain,Moderate,4.3,162.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
